text,sentiment_label
mengamuk nya bagaimana kak sharing saja kak,1
ya allah aku juga begini kakak sama anak pertama ku sering marah terus menangis habis itu perutku kencang apalagi bentar lagi mw lahiran,0
kak bagaimana nih kak aku dari awal hamil stres karena suami yang habiskan duit buat judi dan narkoba sudah kali aku sampai kabur dari rumah karena sangking tidak kuatnya aku takut kak dengan janinq kenapa nanti,0
bagaimana anjir gue pas hamil saja suami ketahuan selingkuh trauma nya kg hilang,0
i feel kamu kakak,1
aku kira hamil akan dapat perhatian lebih ternyata salah aku di buat trauma akan kehamilan,0
kita sama kaktrtnyta tidak cuma aku yang mengalami,0
aku tidak takut hamil tapi aku takut jika aku hamil lagi perlakuan buruk yang bikin mental batinku rusak terjadi lagi terhadapku dan anak ku,0
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau,0
ya allah ternyata aku tidak sendiri sakit banget ya kakak padahal masih anak pertama jadi pikir selanjutnya mau bagaimana,0
kedepannya aku tidak mau menambah anak lagi kakak cape menangis terus waktu hamil,0
hanya anak semata wayang dan aku akan berjuang untuk dia saja begitu hancur saat mengandung nya terlalu sakit tetapi aku janji akan membayar semua nya dengan kasih sayang yang sepenuhnya,0
aku pun juga begini rasanya,0
aku pun juga begini rasanya - ternyata aku tidak sendirian peluk jauh mbak,1
kakak aku juga begitu bedanya anak aku memilih dibesarkan disurganya allah oleh nabiaku ingin dipanggil ibu tapi aku trauma hamil,0
semangat wanita hebat yang ada di vt ini tetap kuat berpikir positif tarik nafas didik anak kita dan patahkan segala hal buruk besarkan anak dengan didikan yang terbaik dari kita wanita kuat,1
nasib kita sama kak ijin repost ya kak,0
terima kasih ya anak mama tetap tumbuh sehat dan panjang umur ya temani selalu mama dalam hal apapun itu,1
sebenarnya trauma hamil lagi benar trauma dan takut hati kecil aku sakit pilu kalau ingat pas hamil bagaimana tidak semua nya menyakiti tetapi sebagian sakit dan tidak bisa di melupakan,0
sama saking stresnya anaku lahir di usia kehamilan bulan prematur tapi alhamdulillah dia sehat dan sudah besar,1
dulu aku ingin punya anak minimal tapi entah kenapa tiba sekarang hatiku perih mengingat banyaknya luka saat hamil,0
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu,1
ku kira cuma aku trauma hamil dan melahirkan aku tidak mau lagi punya anak,0
anak pertamaku sudah disurga karena sakit keadaan fisiknya tidak seperti bayi diluaran sama sekarang aku hamil anak kedua dengan pikiran aku yang trauma dan kepikiran terus apa aku bisa melawan pikiran jelek ini kakak,0
tidak apa apa kan kalau punya satu anak saja,1
aku anak pertama baby blues sekarang hamil anak k di usia anak pertama usia bulan lagi aktif nya kadang masih suka baby blues sama anak pertama tidak terbayang nanti bagaimana semoga aku sehat kuat demi k anakku,1
aku malah ingin hamil lagi soalnya semuanya sayang sama aku suamiku perhatian ibukku selalu memasakkan aku masakan yang enak aku selalu dibelikan apa yang aku mau,0
aku tidak trauma hamil tapi aku trauma sama perlakuan orang saat aku hamil aku ingin anak ke untuk menemani anakku tapi hati terlalu takut karena perlakuan orang terdekat,0
untuk saat ini aku trauma tapi mudah an untuk kedepannya rasa trauma itu hilang,0
sama persis dengan yang aku alami kakak sampai sekarang anak ku cuma satu,0
kak aku juga begitu beda nya aku anak kedua,0
semangat ya kak,1
aku malah hamil anak pertama ditinggal merantau demi kebutuhan buat bulanan lahiran tasyukuran dan pada saat itu ekonomi benar hancur,0
semangat mbak aku juga mengalami ini,1
sama kak fixx anak cukup,0
ternyata aku tidak sendirian,0
aku kira hamil akan dapat perhatian lebih ternyata salah aku di buat trauma akan kehamilan - suamiku malah chtingan sama betina lain sampai tengah malam demi allah aku trauma banget kalau harus hamil lagi,0
aku kira hamil akan dapat perhatian lebih ternyata salah aku di buat trauma akan kehamilan - suamiku lebih mentingin game nya,0
aku pun juga begini rasanya - karena rasa trauma itu nyata kakak,0
aku pun juga begini rasanya - rasa nya itu adalah hal tersakit yang sangat membekas se umur hidup,0
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu - semangat kakak duniamu bukan cuma dia yang menyakitimu percaya deh kamu pasti bisa nanti ngelewatin rasa trauma itu jangan terlalu di pikirkan cari kesibukan sesibuk mungkin yang bikin sampai kamu lupa,1
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu - kalau tidak mengalami memang semudah it berbicara kakak lain cerita kalau ada di posisi yang sama,1
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu - aku pernah mengalami rasanya hancur an campur aduk memang tidak gampang tapi perlahan aku ikhlasin apapun itu tapi alhamdulillah sekarang bisa lewatinnya makanya aku semangatin kakak yang lagi mengalami ini,1
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu - aku juga posisiny sekarang lagi hamil kakak bulan belum lahiran saja aku sudah trauma duluan rasany campur aduk kadang timbul rasa ingin aku gugurin saja tetapi kadang merasa kasihan dia tidak salah padahal ini anak pertama,0
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu - malah aku sudah mau cerai kakak pas diposisi itu tapi aku pikir anakku duniamu insyaallah indah kakak setelah lahir anakmu anakmu semoga membawa rezeki dan kebahagiaan nantinya,1
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu - ya allah mb sama banget aku saja pas tau it sudah mau cerai,1
semangat ya kak dulu aku merasakan kayak begitu pas anak pertama sampai ngucap sama kayak begitu tapi percaya saja kakak semua akan indah pada waktunya drool semoga segara akan ada hari kebahagiaanmu itu - sama kak habis melahirkan luka operasi belum kering sudah harus merasakan luka batin dan parahnya selingkuh dengan sahabatku sendiri trauma yang tidak tau kapan bisa sembuh,0
mbak aku lagi ada di posisi ini ya allah sakit banget,0
dari hamil sudah banyak nangisnya habis melahirkan juga banyak nangisnya kadang kasihan ke anak sering banget diajak menangis emaknya,0
tidak apa apa mbak toh nanti juga dia hidup bersama pasangannya bukan dengan saudaranya,0
hamil anak pertama lebih banyak air mata dari pada bahagia nya trauma yang paling sakit saat mengeluh karena cape atau perut kadang kram tapi jawaban nya malah biasa itu orang hamil memang begitu,0
mbak kita sama mau hamil lagi masih trauma,0
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti,0
aku berniat ingin memiliki anak tapi baru hamil anak pertama saja cobaannya sudah berat banget,0
sei trauma hela oh buat baraktan ini seidauk pronto ba segundo laos lakohi maibe trauma sei iha,0
kakak aku trauma hamil dianak pertama banyak menangis stres akibatnya anak jadi gmpang cemas takut an sekarang aku hamil anak k malah jadi semakin takut trauma di anak ke terulang,0
trauma itu terulang lagi,0
ternyata aku tidak sendiri merasakannya,0
sama banget kakak bahkan hampir setiap hari menangis,0
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - sama kakak,0
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - semangattt terus mom,1
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - terima kasih bun,1
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - ternyata aku tidak sendirian,1
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - sama kak,0
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - sabar ya bun semangat terus,1
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - tidak mandi selama hari menangis terus sampai tidak sadar pas bangun di bantal ada darah ternyata aku menangis air mata campur darah saking seringnya aku menangis sudah kayak orang gila,0
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - ternyata ada yang jauh lebih sakit dari aku sesakit itu ya bun semangat trusss demi anak pelukk jauh,1
hamil melahirkan menyusui banyak drama yang harus aku lewati baby blues itu nyataa badan kurus air mata tak henti hanya aku yang tau - ini nyata waktu hamil anak pertama aku merasakannya setelah ganti suami dan punya kehidupan baru di karuniai anak lagi happy banget diperlakukan seperti ratu bukan babu sama suami ku yang ini,1
tapi anak yang ku katakan semata wayang itu sudah memilih pulang terlebih dahulu,0
benar banget anak pertama adalah saksi,1
semangat mbakk kamu tidak sendirian,1
anak cukup trauma hamil banyak sakit hati semua di lakukan sendiri,0
ini yang aku alami kayak trauma banget,0
sabar ya kakak kita sama hhe,1
aku juga kak tetapi sekarang aku lagi hamil lagi ada sedih nya begitu takut juga,0
jarak berapa bulan mbak aku riwayat sc mau hamil lagi tapi banyak ketakutannya,0
aku juga riwayat sc kak jarak bulan aku sc bulan juni hpht desember januari positif hamil kamu sudah berapa lama tidak apa apa kak bismillah saja,1
aku sc bulan desember kakak,0
tetap semangat ya kak kamu tidak sendirian kok,1
kita sama bukan tidak bersyukur tetapi kenytaan nya yang aku alami saat itu sakit itu membekas sampai saat ini,0
saking banyak nya cobaan waktu hamil anak ku pergi selamanya dan tidak mendapatkan kebahagiaan selama hamil,0
aku juga kakak bahkan trauma ku double pernikahan dan hamil anak pertama sekarang posisi hamil pertama suami enth kemana mana jauh sama ortua juga,0
aku trauma hamil yang pertama air mata terus dikira hamil lagi bakal bahagia begitu eh tau nya malah lebih parah sekarang sudah tidak mau,0
mangkanya aku lebih memilih anak satu saja aku tidak egois kan woiii,0
seandainya bisa aku justru isi lagi ditengah konflik kondisi mental baru saja ingin baik baik saja,0
tidak mau menambah anak lagi anak satu saja tidak di akuin,0
hamil dan melahirkan anak pertamaku banyak diuji mental sampai saat ini tidak ingin menambah anak lagi karena anak pertamaku saksi aku dan dia banyak berjuang berdua di dalam kandungan,0
kak ternyata kita sama ternyata aku enggak sendiri,0
sama kak aku juga begitu mana yang ke ini kalau aku sampai telat bisa sama ky yang pertama,0
sesakit - sakitnya pas hamil ternyata lebih sakit lagi setelah melahirkan fisik hancur masih bisa diterima tapi mental yang hancur menghadirkan banyak trauma mendalam,0
semangat terus peluuuk jauh,1
kita senasib ya,0
ternyata aku tidak sendirian merasa kayak begini,0
dulu aku juga berpikir begini mbak tapi ternyata allah kasih aku rejeki lagi sekarang hamil anak kedua anak pertama masih usia bulan,0
mbak janji aku dulu tidak mau punya anak lagi karena banyak air mata kini aku ingkari mbadoain aku ya mbak semoga anak kedua ini banyak bahagia ya amin,1
kalau aku anak kedua mbak sudah lelah jualan lelah hati kata yang tidak pantas di dengr aku dengar,0
kamu tidak sendirian kakak,1
sesakit itu kan,0
yang saya rsakan dikehamilam kedua dia yang mau tetapi saya brusha sendiri kehmilan bulan tetapi ditnggl mancing kamu tidak begitu dia kerja jngankan perhtian komunikasi saja kurang dulu tkd punya anak tetapi sekarang cukup saja,0
aku sudah pernah di posisi mbak,0
keadaan aku di kehamilan pertama ini baik salah ku sikap orang kepada ku membuat aku trauma,0
kaaakkk aku sudah berniat punya anak saja dan anakku tidak ada di usia hari aku harus bagaimana,0
kakak kamu gapapa kan,0
ternyata aku tidak sendirian meminta doany ya kakak kakak baru masuk bulan,0
sama aku juga kak sering menahan lapar karena tinggal sama mertua posisi adik terus an sungsang dan itu pun di salahkan aku karena aku kurang gerak lah apa lah pokoknya menyebarkan terus selama hamil itu,0
peluk jauh mbakalo suami ada dipihak kamu semua bakal baik baik saja kok,1
dulu suami meminta aku cepat hamil setlh hamil aku di pukul ditendang dicekek sampai tidak bisa nafas lalu ditinggalkan tidak dinafkahi sekarang lagi hamil bula bikin trauma berat,0
hampir sama yang aku rasakan bedanya aku trauma di saat aku hamil anak keduaku aku pendam semuanya dan sampai sekarang masih ingat perlakuan dia pas aku hamil andai saja semudah ini buat ceritakan ke orang terdekatku,0
lagi berjuang untuk ke anakku sekarang lagi mncri dan b kerja skuat tenaga ambil bawa anak umur tahun bkerja doakan iya teman biar terbuka pintu rezeki ku anakku buat makan dan byar kontrakan,1
anakku sampai sudah berojol kalau ada orang berbicara sedih - sedih dia tidak mau langsung refleks menangis sampai asi serett maafkan mama ya adik,0
gue juga merasakan yang sama tapi tidak trauma lahiran malah ingin banget rasakan masa hamilan lagi,0
huh sama sedih banget kalau melihat orang hamil terus suaminya mijetin istrinya ya allah aku dulu hamil berjuang sendirian ingin apa harus menahan dulu tidak banyak juga yang tanya keadaan kandnga,0
aku sampai pikir tidak mau menambah anak lagi saja ya benar se trauma itu waktu hamil selalu ditinggal keluar malam terus dan aku baru tau juga kelakuan suamiku tidak apa apa aku ikhlas semoga diganti dengan kesuksesanku saja nanti,0
awalnya ada niatan ingin punya anak cowok nanti tapi setelah ingat pas waktu hamil anak pertama banyak banget yang menyakiti banyak banget air mata yang sudah ku tumpahkan seketika sudah ada rencana buat lepas kb iud dan mau steril saja biar tidak punya anak lagi,0
awalnya ada niatan ingin punya anak cowok nanti tapi setelah ingat pas waktu hamil anak pertama banyak banget yang menyakiti banyak banget air mata yang sudah ku tumpahkan seketika sudah ada rencana buat lepas kb iud dan mau steril saja biar tidak punya anak lagi - mbak aku juga pakai kan iud karena tidak mau langsung mengisi lagi boleh tidak sih memutuskan buat tidak menambah anak lagi,1
aku malah x kak kehilangan anakku karena mentalku yang dirusak saat hamil dan sekarang masih trauma sekali dan tidak mau hamil lagi terkesan egois tapi demi kesehatan mentalku sampai aku benar siap untuk hamil lagi karena ujian dari suami luar biasa,0
sama kak sekarang lagi di rumah sakit harus di rawat mengurus sendiri dari mulaii pendaftaran,0
iya ih trauma sampai kepikiran mau steril saja sudah cukup satu saja,0
aku malah ingin aku gugurin,0
aku malah ingin aku gugurin - berpikir seperti itu tapi diluaran sana banyak yang berjuang untuk garis dua,0
minum kopi yuk ibu yang hebat,1
aku lagi di rawat inap karena kontraksi di wkwk tapi mertuaku tidak menengok malah menyuruh suami aku manggul jagung di desanya sakit banget kalau menengok aku di rawat juga bukannya mengurus malah marahi aku -,0
selama aku hamil besar tnteku mulai menggosipkan aku ke orang kampungku dia jelek in aku jadi setiap aku keluar rumah orang selalu menyindir aku buat aku stres terus akhirnya ketubanku pecah belum waktu nya anakku,0
akupun sama tapi kebobolan menangis tiap mllm sampai mau aku gugurin tanpa suami tau tapi semua berubah setelah anak ini ada suamiku lebih peduli lebih sayang dan yang terpenting dia bawa aku ngontrak jauh dari kluarganya,1
tidak mau hamil lagi takut di selingkuhin lagi takut mengurus anak sendiri takut meminta tolong sama suami karena dia perhitungan perihal semuanya,0
mbapeluk jauh kamu tidak sendirian,1
aku kira hamil pertama dan kedua hamil trsakit ku taunya hamil k penuh dengan air mata dari awal hingga bayi lahir di sc pula mental di hajar habis san oleh perlakuan mereka yang bahkan darah kita saja tidak mengalir di tubuhnya tetapi seolah mereka berkuasa atas hidup ku dan rumah tangga ku,0
trauma gara gara aku mengidam banget makan seblak dan posisi itu tidak di turutin di atas motor cuma di bentak sama di marahi doang waktu itu cuma bisa nngis sambil bilang kuat ya di perut ibu maaf kalau jadi trauma,0
sama kak merasa seperti sendiri ingin mengeluh tapi di ejek lebai,0
aku pernah berpikir begini kak dan sampai akhirnya aku memutuskan untuk hamil lagi pada jarak tahun,0
teringat waktu meminta mie ayam ke suami dan suami bilang aku banyak maunya anakku lahir prematur karena aku terlalu stres sesakit itu tuhan punya anak saja kecuali aku ganti suami baru mau punya anak lagi,0
aku juga kak belum lagi mual muntah yang parah tapi mental dirusak sana sini,0
hamil ke ku kemarin masyaallah banget benar berjuang sendiri selalu dapat kekerasan verbal tapi setelah lhiran masyaallah dia sayang banget sama anaknya tidak apa apa tidak sayang aku yang penting sayang dan peduli terhadap anak - anak,1
hamil anak pertama di uji ekonomi kerja sambil hamil di bikin stres ipar di mengomongkan ini itu pas lahir ditinggal selama sama anak setrauma itu tetapi aku berharap adiknya cepat hadir,0
hampir keguguran usia kandungan bulan dan bulan masuk rumah sakit hari setiap jam di suntik pematangan paru karena berante sama mertua yang bilang aku malas trauma banget ya allah,0
aku lebih ke anak ke dua kak anak pertama aman saja setelah anak ke duuuar isinya kayak semua manusia jahat banget,0
kak aku diselingkuhin pas hamil tapi aku diam saja pura pura tak tau sampai sekarang,0
kak aku diselingkuhin pas hamil tapi aku diam saja pura pura tak tau sampai sekarang - peluk jauh kita sama bahkan dia hs sama orang berbeda mbak aku diselingkuhin berkali kali waktu hamil,0
aku malah ingin aku gugurin - mbak itu bukan jalan keluarnya anak tidak salah apa apa kalau kamu hamil berarti kamu hebat sampai anak yang dikandungan kamu memilih kamu jadi seorang ibu semangat ya kamu tidak sendirian aku juga sempat,1
aku malah ingin aku gugurin - mbak tidak tau permasalahan hidup saya sampai saya berpikir seperti itu terus,0
aku dari hamil minggu sampai bulan di tinggal suami tidak di kasih nafkah lahir maupun batin suami pilih tinggal sama ibunya sedang kan aku pulang ke rumah orang tuaku setelah bulan dia kembali,0
trauma pas pertama hamil terus hamil tua suamiku ketahuan chat mesra sama mantan nya rasanya duaaaarr padahal sama sudah punya pasangan sesakit itu rasanya,0
pas hamil besar aku bertengkar sama suami aku tidur dilantai pakai slimut diruang tamu dan dia di kamar tidak meminta maaf sama sekali,0
tnggalin anak di rumah yang umur tahun saya bawa kerja ke kebun orang kesawah orang tetapi belum cukup untuk makan shri sudah syukur suami saya sakit dan sekarang masih di gunung juga kebun orang tuhan tolong,0
tunjukan jalan mu buka pintu rezeki untuk anak ku dari mana pun itu si sebentar lagi aku mau byar kontrakan rumah sementara buat makan shri pun belum cukup cpek lela btin dan mntalku,0
ya semestinya mbak,0
lhr prematur untung ankku kuat jadi tidak harus masuk nicu padahal hari pecah ketuban baru dikasih tindakan sc padahal aku tidak pernah jahat sama dia baru kelahiran pertama sudah dbkin trauma kayak begini mana orang tua sudah mninggl semua,0
benar banget yang menanyakan kabar ibunya hanyaa orgtua ibunya hehe,0
dan baby blues bukan karena bayinya tapi orang sekitar,0
beda dengan ibukuu di saat aku sakit pertama dia menayakan kabarku baru anakku yangg ku kandung,0
hai kak kata orang kalau lagi hamil ada saja hal yang buat kita down tapi harus tetap happy ya kak ingat saja banyak orang di luar sana ingin diposisi kakak termaksud aku kak kak tolong doakan aku biar positif,1
amin kakak semoga cepat dikasih kepercayaan ya smngt terus,1
yang menanyakan kabar ibunya cuma suami sama ibuku sendiri lainnya cuma jangan ini itu kasihan bayinya,0
orang setelah tau aku hamil awas ya jangan banyak pikiran,1
dokter saja lebih memikirkan bayinya kok,0
benar banget dari awal kehamilan sampai bulan baik saja terus aku ada masalah sama ipar mertua eh kata dokter bbj nya kurang sampai iugr sampai aku harus di rawat di rumah sakit selama hari,0
nasib baik mak aku selalu tanya keadaan aku dengan cucu dia tak harapkan orang lain pun cukup mak jee,0
untung suami ibu kandung selalu tanya keadaan tidak membiarkan kerja berat atau berpikir berlebihan,1
hanya ibuku yang menanyakan kabarku baik saja atau tidak karena badanku semakin kurus tetapi orang lebih fokus ke bayiku yang semakin gemuk,0
hanya mamak ku yang mengutamakan kesehatan ku,1
orang tua peduli makan meminta makan banyak makan dulu makan tidak muntah tidak pucat tidak lemas tidak buat kerja tidak muntah,0
bukan masa kahamilan yang sulit itu tapi masa kengasihi itu yang berat apalagi minggu pertama pasca melahir kan,0
benar banget cuma suami yang mengerti dan suport,1
bagaimana jika tidak ada yang bertanya sama sekali,0
terima kasih banget karena sudah peduli sama bayi aku tetapi aku juga butuh perhatian,1
makanya setiap saudara ku lahiran yang pertama aku tanyakan keadaan ibunya karena aku pernah merasakannya,0
ibu bidan selalu ditanya keadaan ibu nya,1
tetapi tidak ada yang peduli sama aku dan juga janin ku ini yang peduli hanya lah suamiku saja,0
beda lagi kalau ibu aku apa pasti yang pertama ditanyain soal kesehatan aku dulu baru yang lain,0
tidak ada yang peduli dengan diriku kecuali aku sendiri,0
yang memikirkan bagaimana keadaan ku dan bayiku hanya suamiku,0
iya sih tapi jujur aku tidak butuh basa basi mereka dengan menanyakan kabar dan keadaan aku satu lagi bahkan aku tidak ngizinin mereka semua gendong anak aku,0
hanya ibu ku yang sering menanyakan keadaan ku kesehatan ku selama kehamilan,1
kenapa di saat aku hamil ke semuanya tidak baik saja,0
yang peduli atas diriku hanya mertua dan allah mengambil ibu mertua ku,0
suka sedih banget kalau lagi bertengkar tetapi malah dicueki saja tidak dibaikin padahal lagi hamil cuma meminta diperhatikan saja,0
sumber sedihnya suami terus bagaimana pak,0
suami baik banget mertua baik ipar baik keluargaku kakak beserta ortuku bikin aku selama kehamilanku,0
sayangnya tidak berlaku buat suamiku mau lagi hamil mau tidak tiada bedanya,0
bulan di rumah mertua rasanya tidak enak banget mana lagi hamil tidak tau tidak enak saja suasana nya,0
ternyata banyak yang tinggal serumah dengan mertua peluk jauh buatt kakak nya kita senasib kak hidup seatap sama mertua memang tidak nyaman,0
sumber sedih kecewa malah bapakku,0
aku hamil anak pertama aku tapi suami ku tidak mementingkan aku dan calon baby ku suami ku lebih memilih ibu nya sendiri dan aku hampir tiap malam men,0
sama ibu sendiri cape batin mending pergi dari rumah,0
aku cuma bisa berdoa bahagiakanlah selalu janinku jangan menyerap hal negatif sedih dan marahku selama hamil,1
lebih memilih pulang ke orang tua sendiri dari pada ddek di dalam kandungan ikut merasakan nya,0
amin semoga doa kakak diterima dan didengarkan tuhan ya kak tetap happy ya kak sehat selalu,1
memang benar ya kalau hamil itu tidak boleh stres sama sekali,0
 baik selalu ya peluk dari jauh semoga segala sesuatu urusan mu di permudahkan dan di lancarkan ya sayang,1
semoga tidak berubah ya tetap sayang ibunya juga,1
benar banget hal yang sampai sekarang menusuk ke hati adalah ketika orang itu mengatakan saya tidak kasihan sama ibu nya tapi saya hanya kasihan sama bayi yang ada di perut sejak saat itu mental ku di bunuh habis habis an,0
mending di tanya bayinya di tanya kduanya saja tidak,0
aku mbayi tetapi yang aku bawa pembalut sama daster dan yang terjadi adalah aku jadi bahan nyiyiran tetangga,0
paling takut hal ini terjadi yaitu dibikin stres oleh orang sekitar,0
peran suami yang paling penting kakak,1
alhamdulillah sekarang tengah mengandung suami sering tanya keadaan aku dulu baru tanya keadaan bayiku,1
dan baby blues bukan karena bayinya tapi orang sekitar - benar ya allah ya allah banget,0
suka sedih banget kalau lagi bertengkar tetapi malah dicueki saja tidak dibaikin padahal lagi hamil cuma meminta diperhatikan saja - anda tidak sendiri mbak saya waktu hamil kemarin begitu,1
suka sedih banget kalau lagi bertengkar tetapi malah dicueki saja tidak dibaikin padahal lagi hamil cuma meminta diperhatikan saja - dibaca,0
suka sedih banget kalau lagi bertengkar tetapi malah dicueki saja tidak dibaikin padahal lagi hamil cuma meminta diperhatikan saja - sama malah didiamkan,0
suka sedih banget kalau lagi bertengkar tetapi malah dicueki saja tidak dibaikin padahal lagi hamil cuma meminta diperhatikan saja - feel kamu tgah lalui,0
benar malah suami yang suka bikin sedih tiap hari,0
iya mbak kadang sedih jauh mengikut suami sudah lagi hamil kayak tidak di anggp ujung nya airmta,0
benar bunda harus kuat kan mental ya bunda,1
saya bukan orang yang mudah gonta ganti bang,0
suami baik banget mertua baik ipar baik keluargaku kakak beserta ortuku bikin aku selama kehamilanku - kiraan gue doang yang bernasib begini mertua lebih mengerti keadaan kita dari pada orang tua sendiri huhu,0
suami baik banget mertua baik ipar baik keluargaku kakak beserta ortuku bikin aku selama kehamilanku - bingung ya mau tinggal sama mertua masih menghargai orang tua sendiri tetapi memikirkan orang tua sendiri justru makan hati sedih ya,0
suami baik banget mertua baik ipar baik keluargaku kakak beserta ortuku bikin aku selama kehamilanku - semangat kita sama,1
sayangnya tidak berlaku buat suamiku mau lagi hamil mau tidak tiada bedanya - sama bunda,0
sumber sedih kecewa malah bapakku - suami baik mertua baik tapi malah keluarga sendiri yang ah sudahlah,0
sumber sedih kecewa malah bapakku - kok sama sih kak,0
sumber sedih kecewa malah bapakku - apa memang nasib orang beda kali ya kak ujiannya masing,0
sumber sedih kecewa malah bapakku - sama sampai tidak btah di rumah orang tua sendiri ya allah,0
aku hamil anak pertama aku tapi suami ku tidak mementingkan aku dan calon baby ku suami ku lebih memilih ibu nya sendiri dan aku hampir tiap malam men - dan setiap malam aku menanggis stres tiap hari suka sedih saja anak pertama ku tidak diharapkan dan disambut dengan baik oleh ayahnya sendiri,0
aku hamil anak pertama aku tapi suami ku tidak mementingkan aku dan calon baby ku suami ku lebih memilih ibu nya sendiri dan aku hampir tiap malam men - kok sama kak aku juga hamil anak pertama tapi suamiku lebih mentingin ibunya jarang pulang ke rumah lebih sering pulang ke rumah ibunya,0
sama ibu sendiri cape batin mending pergi dari rumah - semangat,1
saya yakin bukan saya saja pasti banyak yang mengalami kayak begini juga stay strong buat ibu hamil,1
alhamdulillah suamiku pengertian setelah tau aku hamil langsung diantar ke rumah ibu stay di sana sampai lahiran,1
bagaimana kalau luka itu timbul dari suami sendiri,0
mulai sekarang aku paham bahwa sekalipun kehamilanku ini tidak bisa membuatnya lebih perhatian denganku aku tak apa prioritasku saat ini adalah janin ini,0
hamil pertama tapi kenapa seperti ini rasanya ya allah batin dan fisik makin di uji,0
tidak berlaku untuk saya,0
cuma mau dimanja tetapi yaudahlah,0
gue sering menangis karena menonton drama korea sedih itu bagaimana ya,0
pernah merasa sedih banget tetapi tidak tau masalahnya apa sampai akhirnya menangis sejadi nya sampai lega,0
di rumah mertua itu tidak enak banget tekanan batin setiap hari,0
susah ya nyembuhin kalau yang luka sudah batin waktu gue hamil begitu tidak kasihan ke istri tidak apa apa asal jangan ke janin,0
merasakan sakitnya jadi double ya,0
aku lagi hamil dari awal kehamilan yang bikin down sampai sekarang orang ditempat kerja mau resain butuh uang tidak resain kasihan anak ya allah,0
saya sedang merasakan saat ini posisi hamil bulan,0
aku sedih dengan keadaan lagi mengandung dia lebih memilih ibu dengan kucing kesayangan,0
di tambah lagi ibu hamil agak sensitif,0
aku banget sekarang tetapi apa daya berdmpingn rmhku dengan mrtua,0
sakit sekali saat hamil malah tidak di anggap di jauhkan bahkan tidak ada satu orang pun yang boleh tau saya hamil,0
bulan di rumah mertua rasanya tidak enak banget mana lagi hamil tidak tau tidak enak saja suasana nya - sama kak aku sudah rasanya lelah banget bingung mau bertahan atau apa kasihan anakku aku sedih terus kpikiran,0
ya allah hamba ikhlas kalau anak hamba kembali pada mu karena itu atas kehendak mu ya allah kalau boleh hamba meminta izinkan hamba sekali in saja,0
aku tak tau kenapa tapi semenjak hamil bulanan itu suka tiba tiba merasa sedih atau kayak perasaan tidak enak tetapi tak tau ada apaan,0
ya allah mama meminta maaf nak saya cuba tahan tapi tewas juga hanya air mata meneman aku hrap anak aku seorang yang ceria bila lahir nanti,0
real kenapa ya tidak ada yang tau kalau kita juga butuh perhatian lebih,0
apa lagi tinggal bareng mertua sakit hatinya berasa sampai sekarang padahal sudah tahun yang lalu,0
