text,sentiment_label
ya allah kok sedih,0
benar hamil menangis sedih sih utun pun,0
wanita hamil sensitif bun pun insyaallh jalan,0
benar kalau sedih bayi diperut ikutan sedih,0
maafkan mama nak mama menangis karena sakit gigi,0
mungkin penyebab keguguran ku alami apalagi usia hamil masih muda sedih menangis alhasil keguguran,0
kasihan lihatnya menangis berhenti karena cape kali ya,0
aduh kasihan sekali,0
ya allah menangis lagi mlem buka tiktok banget nangisnya,0
ya allah pregnant anak no kerap menangis bila bby kuar skeng umo ayah pon x natural killer,0
hamil banget menangis ya allah,0
anakku seprty sedih nagis kehamilan karena tidak tahan mantan swamiku,0
menangis karena sensitif sekali karena suami keluarga ku siang malam kadang pas mandi menangis,0
iya allah tidak tega lihatnya almarhumah anakku meninggal kandungan karena mmhnya menangis km menangis,0
tetapi susah sekali menahan tangis,0
hamil banget menangis,0
pas hamil menangis sedih setres uji ekonomi lagi anak ku lahir prematur,0
iya anak sedih,0
menangis karena hamil diserang ekonomi,0
hamil anak stres banget rumah tgga ku malam menangis melamun,0
maafkan mama dek menangis,0
lihat beginih sedih bayiku lagi sedih,0
maafkan bunda ya nak,0
ya allah menangis pas hamil qodarullah tidak ada anak sehat alhamdulillah,0
kalau kadang bawa annya sensitif tidak iinn nagis mulu ya ampun,0
stres sbab mak sangat burukkan depres trmstr nih semoga janin,0
maaf bun sedih maafkan ayah ya dde utun,0
ya allh tidak jangan menangis,0
oh banget iya tidak tau menangis perut,0
maafkan bunda nak membawamu kesedihan,0
ada tidak hamill suasana hati swing banget bengong langsung menangis padahal tidak tau tangisin nya,0
sedih banget lihat beratih nagis beby ku nagis ya,0
ya allah izinkan hamil,0
menangis maafkan mama sayang,0
iya ayah jangan bikin sedih mulu ya,0
maafkan ya nak menangis,0
hamil minggu menangis,0
ya allah mengandung sampi janin berusia setres menangis sedih berat beban perasaan kutgg bayiku pertumbuhan lambat jantung bocor otak tidak,0
merasakan mw menangis tidak tau janinku menangis tidak ya,0
nagis ya allah kpla pusing badan cape istrhat tetapi ekonomi kja kadang mewek karena hamil k anak jajan nyakuat hamil tidak menabung sedih mama nak,0
kalau lagi sedih menangis ngelus perut bilang jangan ikutan sedih ya nak maafkan,0
masya allah godaan lagi hami rintangan,0
kalau nya menangis anaknya sedih masyaallah bayi,0
merasakan menangis kejer pendarahan bahaya tidak ya takut banget week,0
maaf mama nak,0
fakta menangis pikir krana disuruh gugurin anku tapi tidak alhasil dimusuh diam tapi pikir alhasil anaku lahir prematur,0
menangis menangis lihat konten sedih,0
selma hamil tidak makan nasi hany buah potong es sdok makan itupun kerja melahirkan aman,0
lihat konten in sedih menangis membayangkan anak peremoyanku menangis rahimku mga klak anak ku hidupny,0
hamil tidak bahagia neysel gue hmil sumpah,0
tetapi kok sdih anak dkndungan aktif grk susah tidur mlem play station lahir pun masih tidak diam bgdang brbulan tetapi anaknya cepat gede,0
ujian pas lagi mengidam lahiran asi pun tidak,0
nyata banget siang habis menangis hebat sore nya usg adik janin lagi manyun,0
hamil dikdrt pas hamil doakan semoga meninggal bayi ku eh malah bayiku meninggal,0
lagi hamil perut elus elus sedih banget ternya ada perhtian ujianya kalau tidur perut elus tidur nyenyak,0
maaf ya nak merasakan shrus nya tidak dilibatkan,0
maafkan mama sayang karena bunda ngandung menangis melahirkan bunda nyusuin menggendong semoga surganya alla,0
ya allah siang menangis baby ku menangis ya,0
iya allah sesak banget,0
kalau lagi pikiran dd nya suka berdenyut kencang trnya,0
hamil awdih susah makan lahiran normal tapi setelh anak thnbkena ginigitis aduh beda anak seusia nya,0
mungkin clon bayiku kayak memilih mengalah malah dikuret,0
lalau ku hamil ada ujiannya menangis tersedu hamil anak mengusap perut,0
iya kah bun janin ikutan menangis,0
pas hamil temani suami yahhhh,0
kok menangis dengar suara bayinya menangis,0
iya allah mfkan nak km sebentar lagi hadir dunia masih nngis tidak kontrol,0
mungkin ada efek nya ya hamil lahiran nngis tidak anak ku nangisan,0
kiraan tidak normal memikirnya,0
apalagi masih anak pernh keguguran seblumnya nyeri nya rumah sakit semoga dilindungi tuhan,0
benar hamil tidak sepikiran hamil usg sebulan sekali kayak banget nunggunya,0
hamil happy tetapi jam menit dipikirkan baby dalaam perutrimesteraafkan mamamu nak khawatirnya,0
happy pregnant tidak merasakan kayak mual jarang banget disusahin baby perut orang bilang enaklah tetapi percayalah ketakutan,0
garis hidupku tidak tenang overthinking,0
ditambah fyp media sosial kebanyakan bikin overthinking langsung panik cari google,0
semenjak hamil overthinking kebersihan bersih aman kamar ku habis rumah pakai sendal memegang kunci apapun kalau masuk kamar makan banget cuci tangan cuci kaki sehari tidak kehitung kali handsanitizer boros banget cucian pun tidak kalau satuin baju suami pakai peralatan dapur cuci ulang handphone semprot handsanitizer ya allah padahal hamil tidak banget,0
overthinking kalau tidur mimpi aneh padahal baca doa malah mimpi lahiran ditemani anakku gendong padahal ibuku pulang,0
usg degdeg an banget gara tensiku suka,0
usg suka degdegan benar anakku meninggal kndungan,0
ya benar banget bun usg menurutku orangnya gampang overthinking apalagi siadek tidak ada gerakan pikiran kemana,0
tak takut melahirkan anak ku hanya takut kehilangan anak ku,0
benar belum lagi merasakan mual nya ya allah,0
benar banget kak malah overthinking tapi dipaksa positif thinking,0
ya tuhan tidak sungguh overthinking menyiksaku sehat janin bertemu tanpa kurang apapun,0
kak tetapi doppler susah kalau perutnya tipe tebal doppler susah ketemu djj nya pas bidan pun cek pakai doppler bubid menemukan djj nya,0
benar banget kak hamil overthinking,0
apalagi kguguran iufd kehamilan risiko usg berasa banget kalau anakq tidak gerak sedetik pun langsung panik,0
kalau ekonomi kakak minggu usg pakai badan penyelenggara jaminan sosial rumah sakit,0
bun apalagi tidak dokter ngejelasin detail informatif awam tidak terbiasa berbicara tidak penjelsan bisr tenang,0
usg tensi karena dag dig dug parah pas usg lega banget,0
overthinking ada tidak pungkiri takutnya tapiii berusaha berpikir positiff apalagi kalau amit amit kadang gatauu taunya tb tegur orang suka ada ketakutan sih asli,0
tidak sndrian ku hmil anak k kakak mlhn prah overt hmil prtrimestera,0
apalagi kalau buka tiktok isinya bikin worry ya bun,0
ya allah tidak alami kak,0
trimester apalagi kipikiran tidak apalagi lihat hewan aneh orang aneh ada mata amit jabang bayi susah hilngnya muncul mata,0
tetangga ku turun tangan suruh bagus bagus tidak overthinking,0
dokternya jangan menonton tiktok mulu bikin overthinking,0
iya ih overthinking lagi hamil malah overthinking kemana lagi padahal tenang semenjak suka lihat reels instagram tt arghh gakaruan banget mending alihin fokus,0
main game kadang habis bingung lagi bisanya rebahan kalau bawa berdiri duduk perutnya langsung kencang,0
kalau langsung skip kak jangan diterusin cari topik,0
kak pun asli nya dikepala gemuruh sekali,0
banget hamil mikpi buruk tidur padahal wudhu baca doa,0
kak banget ibuku tidak ada tetapi mimpi menemani lahiran,0
posisi lagi hamil kah kak kemarin mimpi kangen apalagi ibuku cucu suruh program hamil secepat pulang padahal meriang,0
kak mimpi didatangin kunti sih kunti ambil anakku mimpi berulang kali,0
aduh kalau kunti hati kak malah an takut,0
iya benar hamil mimpinya aneh mimpi nene ada isinya mimpi suami selingkuh tetapi alhmdulilah tidak mimpi aneh lagi,0
banget pikir doang,0
tetapi kakak apapun tidak,0
kadang cape pikiran sehat sehat ya kakak,0
kakak kalau pemeriksaan tensi karena degdegan rumah tidak tetapi diperjalanan np degdean parahg,0
kakak serba takutin,0
kakak tau hamil langsung pikiran nya aneh padahal anak,0
hamil tetapi ngeflek saran nya bun,0
tetapi aga trauma usg hasilnya tidak bikin hati tenang x keguguran ketahuan tidak ada djj karena jadwalnya usg,0
belum lagi ketambahan mitos beredar,0
lagi hamil penderita anxiety disorder masyaallah,0
gue usg seminggu sekali usg mnggu sekali sekrg usg minggu sekali menyala dompetku,0
lagi overthingking banget trimester bb tidak malah turun tensi rendah banget,0
ada takut melahirkan mendekati hari perkiraan lahir tidak bun making bingung deg an,0
lagi week skip minum vitamin saking mual nya lagi overthinking parah menangis semoga tidak kenapa kenapa ya dek,0
iya banget kemarin priksa bidan play station dites detk jntung adik melemah disuruh langsung usg hancur overtibgking tidak tidur tidak makan kepikiran adik,0
ada tidak hamil tapi tidak merasakan tidak mual muntah pusing pun jarang,0
apalagi kemarin ada flek jadwal dokternya masih besoknya tapi berasa banget ganti harinya,0
bun usg tanggal berasa kayak banget menunggu lagi apalagi flek kawatir,0
kak percayaa deh anak lahir overthingking gede lagi melebihi masih didalem kandungan,0
apalagi riwayat abortus,0
semalam periksa dibilangi dokternya santai tidak tegang wkwk sumpah kayak takut banget ada kelainan,0
benar banget masuk trimester tidak mual muntah senang malah overthinking,0
ada gejala nya tidak kak ketahuan iufd ya,0
tidak ada gejala kakak feeling bayi kayak tidak gerak pas usg detak jantung berhenti,0
benar banget kakak usg feeling tidak enak pas dokter bilang detak jantung nya tidak ada langsugg menangis kejer,0
kakak pas juli kemarin sc karena plasenta menutupi jalan lahir,0
kak berdukacita maaf kalau tau iufd usia kandungan week,0
ya kakak bilang minimal thnpdhl penantian tapi diambil lagi,0
tak tau k penyebabnya karena apaapaling play station besok kontrol penyebabnya karena,0
usia week kakak tetapi kedutan tidak sekali kakak,0
gue suka was kalau utun tidak ada gerakan pagi,0
pasrah pikir pendarahan keguguran tidak hamil usia week ada gerak diperut pas usg masih bertahan,0
benar banget overthinking karena takut dd nya kenapa,0
ah benar banget kakak usg pikirkan tidak karuan takut kenapa,0
sih utun tidak gerak bentar takut kenapa ldm,0
overthinking tidak tidur habis usg tidak memuaskan,0
benar lagi hamil kebo trimester tidak mual muntah belum kedutan memikirkan janin ada perut,0
the real khawatir sseorang belum lihat sekali kecuali usg,0
sangkin khawatir nya asam lambung kambuh padahal makan sehat tidak pdes tidak asem,0
tak tau karena apanya kakak besok jadwal kontrol kuret tapi lahiran normal gue kakak,0
kak bikin parno week ngrasa kedutan tetapi masih jarang,0
x setahun lagi semoga po tidak diretur allah lagi pleeeasee cape ya allah,0
kakak sedih tapi bingung ada diretur,0
benar banget kalau usg nya,0
usg gue detak janin ada pas gue priksa bidan tidak detek detak nya tapi masih kayak gejala nya kepikiran,0
kenapa overthingking banget,0
benar kakak kadang kepikiran terbawa mimpii kayak gasabar menunggu usg,0
kalau hamil nya overthinking nya,0
usg malah overtingking mulu deg an,0
usg karena plasenta bbj dipantau karena takutnya kenapa,0
relate apalagi masuk trimester persiapan mendekati hari perkiraan lahir tidak karuan wanti tidak bangun lagi persalinan rapikan ditinggali rapikan isi media sosial rapikan isi handphone siapkan wasiat saking overthinking nya,0
benar banget apalagi riwayat iufd diusia minggu tanpa gejala apapun buka tiktok ada uang bikin overthingking hamil bawaanya cemas takut semoga sehat,0
benar banget kak apalagi anak,0
apalagi kehamilan kembar risiko ngeyakinin kalau bismillah lancar persalinan,0
banget kalau usg tenang tapi minggu usg lagi overthinking,0
apalagi hamil risiko tau hamil overthinking berusaha senyum padahal isi otakku brisiknya bukan main berdoa semoga mudahkan,0
ya allah tidak kekhawatiran nya,0
orang belum mengerti,0
benar banget belum lagi lagi fase nafsu makan turun pikir nutrisi utun tetapi makan tkt kenapa overthinking,0
lagi hamil x keguguran dipenuhi overthinking mantau bayi jam tetapi dipikir lagi kalau ibunya overthinking kasihan baby nya kadang alihkan istigfar kasih afirmasi kalau bayiku sehat,0
anak ketiga malah overthinking zaman tiktok banget informasi mudah tetapi bikin galau hamil anak ketiga tkutnya,0
khawatir apalagi kalau tidak enakan filing kuat anaknya alhasil dibawa usg ada permasalahan,0
usg lihat anakku gerak senang banget bikin kangen malah alat usg biar lihat maasyaa allah tabarakallah,0
kali hamil malah stres karena pikiran ku pikir takut bayi kenapa padahal usg nya bilang,0
posting ulang tapi pakai salah ketik hem,0
relate banget kak kadang bnci isi pikiran,0
masih sih trimester tapi keguguran overthinking nya tidak main main,0
week pas pemeriksaan kelainan bayi sumpah deg an banget yaaalah,0
jenuh dirumahh lgsgg usg diobgyn seminggu sekali lagi senang lagi,0
hamil minggu pikiran takutt banget takut ya tidak tidak ada kaua tidak sih dibayangan kayak tidak tidak ya allah menyiksa banget,0
benar overthinking usg week bbj terlalu diet usg week ada lilitan leher masih sungsang hamil ldr suami kuat sekali nak,0
kiraan doang overthinking takut bayinya kenapa kenapa,0
benar kadang bilang usg hamil sebulan sekali lwama banget nunggunya cepat usg lagi,0
kak lagi hamil bilang tapi anxiety kambuh parah tensi kalau anxiety tensi normal,0
adik aktif malas gerak bunda khawatir nak,0
kiraan kalau lagi hamil overthinking mulu,0
apalagi kehamilan perhari ditunggu usg,0
usg karena kangen lihat anakku,0
benar kurasain dulutapi sayang anak ku lahir tanpa kurang apapun,0
apalagi kalau kehamilan ada mengalami iufd benar tidak tenang,0
benar banget ya allh kiraan doang ujungnya kuretase,0
benar banget minggu usg x berbeda karena ada perkataan dokter bikin overthinking banget,0
apalagi ada riwayat sakit jantung kayak walaupun dokter jantung bilang kondisiku stabil spog bilang kandunganku bagus ada khawatirnya khawatir iya baby hwaah,0
benar banget bun tidak orang ngerty,0
takut bayi nya kenapa kenapa karena kesalahanku,0
tidak ya overthinking mulu hamil,0
maybe karena anak kayak nya kak,0
hamil anak dokter lengkap sehat melahirkan ada cairan paru anakku qodarullah bertahan sakit banget,0
masih mgg kadang ada berasa gerakannya diperut meskipun masih lembut sekali tetapi masih overthinking kalau lamaaa sekali tidak berasa diperut overthinking kalau lihat vt orang orang,0
asli gue gue doang kalau hamil overthinking,0
kakak masyallah bukan nya tidak percaya kebesaran nya karena terkadang manusia sangat menghawatirkan nya apalagi trauma tolonglh mengerti maafkan iya allah,0
banget pindah rumah biar steril,0
persis rasakan karena keguguran karena pejuang garis menahan cape nya mual tidak,0
tespek kalau muncul garis senang banget kayak habis ketemu dedek padahal tau kalau memng hamil,0
ada overthinkingnya kalau kepikiran bbnya turun karena pikiran,0
benar banget usahain usg obgyn karena khawatr detail karena kehilangan anak,0
apalagi pas usg kemarin bb bayi ku masih kurang padahal benar usg mantau perkembangannya,0
kalau overthinking mmipi buruk biasane,0
benar banget cepat cepat lahirkan,0
ya allah benar banget rasakan,0
usg karena lihat perkembangan dde tau dde sehat diperut ibuu,0
benar kak hamil overthingking hamil lagi suka pikir takut pikirkan,0
anak masih overthingking lagi mnjelang prsalinan maunya mewek anak prtrimestera,0
iya apalagi ldr overthinking,0
apalagi overthinking menghadapi hari perkiraan lahir,0
apalagi keguguran karena janin meninggal kandungan hamil lagi sebisa mungkin usg minggu sekali,0
benar banget kalau belum usg overthinking banget,0
real banget yallah tapi lagi disehatin lahirnya adek,0
beli alat usg biar usg,0
berduka cita ya kak terkadang filing calon benar,0
puasa kemarin kehilangan kakgelisah banget banget usg eh pas usg tidak ada detak jantungnya lgirasa sakitnya membekas,0
alamin kemarin kakak kakak mengisi lagi belum kakak,0
ya allah tidak pas dokter bilang detak jantungnya tidak ada,0
berasa samber petir kakak,0
allahu akbar takut banget,0
jangan negative thinking kakak kasihan baby nya,0
maaf kak gejalanya ya minggu,0
keguguran usia minggu pendarahan ngerasakan mules kayak orang mw lahiran,0
pas buln stres buln pas buln usg dokternya bhsnya tidak enak banget pas bidnnnya komplit rsa stres ku anak ons pas buln,0
menurun ons pas buln minggu lahirkan bayi pun tidak kuat karena nya mnangis mlamun pikir nya kemana brahir sc,0
hamil ketiga usg padahal anak kesatu tidak usg khwatir karena faktor usia,0
kak kok sih banget overthinking takut kenapa kenapa perut banget,0
ih pikir hamil overthinking kadang pikiran sendiriapalagi kalau fyp duh kadang suka menangis tkt bayiku kenapa,0
overthinking badan tidak merasakan keluhan takut adek janin kenapa kenapa,0
benar banget lagi kalau seharian adeknya tidak gerak ya allah kadang menangis berbicara elus perut,0
lupa overthinking kehamilan karena sibuk kerja,0
degan tensi perawatnya hafal padahal aslinya tensi normal,0
masya allah oma lihat mantu hamil kok malah overthinking banget sih mantu,0
hamil pas diperiksa anakku sehat tidak ada indikasi apapun jam dilahirkan anakku meninggal nicu,0
belum menunggu banget,0
siang overthinking elus diajak berbicara biar gerak kalau gerak hati tenang,0
overthinking keguguran terbayang traumanya,0
kak lagi anak keguguran kekhawatiran nya banget,0
mggu sekali usg sayang karena ada penyakit bawaan,0
apalagi lahiran overthinking menang pertarungan tidak ya,0
iya lagi apalagi ada riwayat keguguran overthingking bawaanny,0
tidak gerak semenit bikin pikiran kemana,0
suamiku menyuruh beli alat usg karena kawatirrr,0
benar banget kakak biarkan orang bilang usg lihat perkembangannya,0
tidak sabar cepat usg feto penasaran banget janin ku normal tidak,0
gue padahal hindari tetapi,0
benar kadang takut saking overtingking,0
benar kakak kemarin anakku fototerapi nngis brenti berpengaruh asi,0
kalau ada rejeki mah inginnya seminggu sekali usg nya,0
rasakan kawatir cemas,0
hamil overthinking doang,0
apalagi gigi berlubang sisa akar kakak negatif pikirannya takut kenapa kenapa,0
benar banget malah menunggu kayak banget minggu sekalu usgnya apalagi kalau habis makan menyesal malah menambah overthinking nya,0
please banget alamin tak tau overthinking ditakutin dikhawatirin semoga sehat,0
usg degdegan takut hanya pasrah allah,0
benar banget overthinkingnya awur an,0
sumpah benar banget apalagi janin kalau kunjungi nya sakit kayak mintak kunjungi maaa,0
iya apalagi usg bilang,0
usg tidak suasana hati makan panas dingin usg kerasa lapernya,0
benar banget dokternya bilang tetapi usg feto,0
benar banget usg dokter beda kepikiran benar,0
tidak overthinking tetapi kadang kepikiran kangen adik utun,0
hamil bawaan nya beda beda hamil anak overthinking bawa perasaan tetapi pas anak malah lossssssssss ddooollllllllll ada gunung santai nyelesaikan,0
kak tespek grs tetapi usg belum overthinking takut banget hmil bo ektopik amit,0
apalagi kalau masuk trimester berasa gerakannya kalau anteng dde nya overthinking,0
anak malah overthinking kak karena dikuretase karena obgyn kasih keputusan tidak berkembang hamil sbelumnya bersyukur pertahanin tinggal menunggu launching,0
samaaa kak apalagi mengalami kontraksi lahiran normal week berujung anak meninggal traumanya benar tidak hilang,0
kadamg sebulan brsa cepat kontrol dengar detak jantung janin janin,0
overthinking gede tapi usg tidak biaya baby dragon ujiannya ya allah masih tanggal belasan bingung tidak ada pegangan untung suami mengusahakan ya allah ya karim,0
hamil overthinking dibanding hamil apalagi pas hamil diagnosa hamil bo masyallah banget menangis,0
benar bgt saking takutnya kehilangan kacain perut ku kok tidak gede takut ada bayiku langsung usg lagi sehat walafiat kynya nya usg ketemu,0
kakak trimester minggu sekali usg trimester sekali trimester minggu sekali nya tidak kontrol pikiran ku lagi trimester pas baby anteng bergerak nya kurang langsung usg,0
apalagi first time pregnant overthinking ubun,0
omong tetangga sok kayak karena tidak telat usg vitamin susu namanya orang tua terbaik anakkuu tapi bilang sok kayak aminkan hehe,0
posisi ya tuhan tolong biar tidak overthinking,0
kalau overthinking besoknya flekk suami bilang dipikirkan overthinking tidak pikiran tidak dipikirkan urusane perlengkapan lairan biar memikirkan,0
respon suami tidak overthinking tidak terlalu dipikirkan anak gue ya gue pikirkan,0
nya kayak aneh banget ku,0
overthinking ya parah banget pokoknya hamil,0
benar banget lagi keguguran kali karena overthinking pejuang garis,0
maunya cek usg lihat anak gue ada proyek didalem,0
iya benar tapi kenapa kadang lingkungan tidak mendukung ada jangan jangan maksudku hamil merasakan kenpa orang tau banget kondisi,0
diejek saudara makan protein telur rebus hamil tidak kayagitu banget,0
usg sekali bayar ribu diomonginnnnn kampung wkwk belaga usg ribu,0
cek usg deh deg degan bawaan nya,0
apalagi riwayat keguguran kali bilang khawatir malah dimarahi suami orang tua usg suami diam karena tidak orang tua usg,0
apalagi lagi sedih menangis sesenggukan nendang malah bersalah,0
apalagi ada bikin jengkel,0
apalagi kalau mengalami keguguran,0
deh tidak suka sakit tolong tidak kalau lahiran tidak ada sakit sekali takut lahiran normal sc ya pas cek kandungan usg doknya bilang jalan lahir ketutup plasenta haruskan sc,0
suamiku paham taunya usg ngabisin duit sakit banget lagi hamil malah,0
orang bilang berpikir tidak tidak tapi tidak,0
kali nih hamil berasa lebay kayak kesal banget ampon,0
benar banget orang julid karena usg padahal overthinking parah karena hamil anak x keguguran bukan karena uang tetapi menenangkan hati,0
hamil overthingking nya banget,0
apalagi anak penantian,0
ngungkapin kekhawatiran suami malah bilang namanya orang hamil kalau pikirannya kayak tidak perempuan kayak menangis tidak berhenti berhari,0
usg posisi bayi bagus masuk panggul tapi qodarullah pas lahiran posisi bayi kurang bagus plasenta rendah sesar,0
benar kakak usg bidan tidak cover badan penyelenggara jaminan sosial tapi alhamdulillah rezeki ada bilang sih usg mulu buang duit suami tidak mempermasalahkan karena senang banget lihat pertumbuhan anaknya perut kemarin usg weeks antrean bidan ruangan bilang jangan berisik ya tidak terdengar suara tangisan ruangan usg bidan bilang janin nya tidak ada detak jantung nya usia kehamilan nya kayak tidak control barengan situ langsung lihat suami pas rumah bilang suami alasan usg takut anakku tidak ada apalagi belum merasakan tendangan bayi nya takut,0
lagi hamil sensitif banget,0
sebab tulaa layan je orang ngadung nakk,0
overtingking diakhir kehamilan takut kalau mati jagakan anakq,0
mungkin calon berpikiran ya,0
hamil anak benar benar takut banget karena mungkin tau lahiran,0
suamiku pikiranmu perasaan mu masuk operasi suami iya menunggu pintu dang tinggal beli kopi suamiku tidak ada takut,0
anak tiada pun anak ya allah semoga anak kandung pengobat hati,0
hamil lagi tapi takut tapi masih anak lagi,0
tapi mertuaku kalau hamil jangan mengidam mengidam tidak ada ada dimanja suamijangan bikin suami cape karena cari mengidam,0
hamil anak jujur takut bila mengalaminya karena nasib anak bila tiada,0
baca menangis hamil anak,0
ya allah menangis baca nih,0
nnya suami kalau kalah bertaruh mlahirkan anak mu berhsil gelar papa tapi pergi selamany perasaan mu suami ku jangan bilang tidak bicara,0
berhrap setelh mengandung melhirnkn drah daging suamiku bilang terima kasih romantis tetapi tidak,0
ya allah mbak benar suami bro memikirkan makan minum kopi ruang op menunggu menangis sendrian karena rumah sakit berdua,0
ruang op suamiku langsung lari buru kasih selimut tebal karena tau efeknya mengigil pun lihat muka cemas tangisnya pun pecah,0
ya allah kak menyesal banget tetapi kakak nya masih bareng suami sikap nya cuek kak,0
mbak operasi suamiku tidak enak makan minum takut,0
yaalalh mbak menangis baca komentar mbak belum merasakan nya masih berjuang menunggu garis,0
suamiku pegangi kaki ku bilang lihat mengeluarkan anaknya tetapi kadang masih bikin kecewa,0
masih mending mbak ditemani lahiran pas asyik bakar ayam temannya sdngkan bertarung nyawa dijaga kakaku,0
benar mbak suamiku boro minum kopi minum tidak menangis jagakan lahiran kasihan tidak tega lihat tidak hamil lagi,0
suamiku malah main game pas lagi didorong operasi km berani sih game tidak ngejawab mati hatiku,0
masyallah mbak langka suaminya suami pas kuret menangis takut tidak bangun lagi,0
pas masuk ruang operasi nyium tangan menangis menangis badan lemas memikirnya bolak tidak karuan smmpe nlpon nya doa biar selamat masuk op selsai senang langsung nengokin lapar tahan haus beli rumah sakit,0
ya allah kalau lhiran normal suami menangis lihat prjuangn brtarung nyawa mlahirkn anak nya berdoa,0
bun sesar lagi hamil sesar lagi anak,0
kalau tidak mengidam tetapi suami ku ketka hamil rujk,0
jangan samakan orang beda orang beda tidak orang sesmaa perempuan jangan saing menjatuhkan,0
benar karena orang hamil beda tidak disamaratakan suka heran mentang tidak nyidam tidak mabuk bangga enteng banget komen kayak iya kakak,0
tapi sebener nya mengidam inginan hamil susah makan mencoba biar membangkitkan slera makan nya tetapi kalau nya aneh tidak wajar kalau hanya makanan oke,0
mbak nyidam benaran ada mengalami x tidak makan kalau belum turuti makan tapi muntah lagi,0
tidak ada mengidam rujak pas ekonomi masih tetapi eko nge pas tau mengidam karena tubuh kurang nutrisi,0
ya benar mb karena mengidam tidak ada karena lagi hamil hambar iya kalau makan pedas asam manis berasa enakan tidak pas tidak hamil pun anak k tidak ada mengidam,0
mengidam karena badan sakit badan serba salah samarasa makannya orang hamil rewel,0
mengidam kalau uang suamiku kalau makan tidak aneh,0
bunda hamil anak beda,0
duh mbak anak separuh nyawaku hilang ngelamin muntah parah muntah darah,0
ya allah lagi hamil anak beda banget anak takut melahirkan anak ku,0
anak tidak merasakan mulaikan suami tungguin rumah sakit sehari nya pun gkpengin sekali merasakan kayak hamil jagakan elus tetapi tidak merasakannya,0
sensitif banget ku lagi hamil gampang menangis kalau tidak terpenuhi menangis kalau mual muntah pusing kadang menangis menangis,0
cengeng kayak anak ya,0
mengidam iphone tidak keturutan malah iphone pro dibeli,0
ada tidak sih lagi hamil tetapi tidak mengidam karena tidak ada mengidam sekali hamil,0
lo tau mengidam,0
ya allah hamil anak melow khawatir karena tau pas melahirkan anak,0
auto sedih bila dengar lagu nih tajuk lagu nih,0
baca doang mengeluarkan air mata,0
sedih banget ya allah kehamilan kali cobaannya masyaallah banget,0
lagi hamil anak melownya ampun nan apalagi anaku bilang ditemani,0
suami gue kagak peka,0
ya allah adek mengidam makan saung sultan melahir adek meninggal mengikuti mauan nya almarhum bawa anak nya makan saung sultan,0
hamil menjelang persalinan malam menitipkan pesan suami bertaruh nyawa membimbing syahadat setakut kematian,0
takut mati lagi mati berjuang melahirkan,0
kalau ada postingan hamil kematian mewek karena lagi melahirkan,0
hamil tapi belum turuti mengidam nya sekali pun,0
tidak suami paham,0
kiraan doang sensitif hamil tangan tepis suami nagis sesuguk an padahal su tidak sengaja nepis tanganku pegang lengannya,0
kakak semenjak hamil sensitif banget cemas,0
kak lagi hamil pikir takut mati pas melahirkan bukan karena takut tar anakku tidak ada menyanyangi setulus,0
iya eh langsung menangis kenapa ya,0
tullll menangis deh jadinnya,0
malam menangis mulu kakak padahal hamil anak,0
iya kak hamil sensitif banget,0
akupun lagi hamil anak belum setahun menangis kayak orang gila tidak hamil karena melahirkan sesakit,0
benar banget hmil anak k deg deg juragan banget kpikiran takut takut takut tears,0
hamil anak takut karena tau sakitnya takut,0
hmil anak meninggal kndungan minggu perut lahiran normal induksi titik terendah ku langsung trauma pol,0
kok ya hamil anak rsanya deg an padahal anak malah pnasarn melahirkan,0
kak lihat vt kenapa menangis ya,0
hari perkiraan lahir desember bun anak benar takut nya apalagi anak,0
lagi kalau anak nya cewek cowok beda banget rasany ya allah pad anak cewek semangat hamil lagi tetapi pas lahiran cowok trauma sesakit melahirkan anak cowok buset melilit,0
mbak jam malam mengidam kedondong tinggal daerah mertua orang tua ku beda daerah jam malam mertua carikan rumah tetangga,0
mbak preloved mertuanya,0
tidak ada mengidam hamil,0
mak nya suamiku padahal dea pena hamil orgtua kok bilang,0
mertuamu mbak tidak uang anaknya manja manjakan jangan peduli mengidam tidak direncanakan tau tau mengidam,0
sebentar lagi hari perkiraan lahir dijadwalkan sc kenapa berpikir,0
tak suami paham,0
ya allah buka tik tok langsung video lagi hamil,0
sedih orang hamil melahirkan giliran ku iya allah merasakan hamil melahirkan,0
tinggal suami masih sayang tulus mantan suamiku,0
opra kembar ku suami menunggu pintu ruang opra muka cemas tidak makan karena belum ada kabar sebhgia,0
takut kehilangan ku sendribeliau menuggu pintu op berdoa menangis,0
lia mengandung suami hantar kelinik hospital pastikan mengandung risiko sangat,0
mengidam bakpao tidak keturutan,0
ketemu anak ketemu allah,0
nyidam mangga cengkir makan hamil karena belum musim mngga,0
mertua nya tidak merasakan mengidam berbicara mertua ku,0
iya mrtua bilang pnsran bunting nya kayak hati berbicara kalau mmku ipar,0
untung hmil melahirkan masih keluarga tidak ada perkataan menyakitkan ngdam nya parah kaki bengkak,0
tetapi mengalami pas hamil makan ditunda beli besuk tetapi dituruti padahal kalau makan pun tidak makan dipingin,0
menguatkan ku menangis,0
ya allah kuatkan,0
ngidamku tidur perutku dielus elis tangan suami tidur nyenyak,0
kepikiran lahiran padahal anak ketiga tetapi masih takut hanya kepadamu berserah ya allah,0
kabahagian kematian bikin menyesal,0
